"di_id","year","budget-type","l1","l2","l3","l4","l5","l6","value","value-ncu"
"SD",2005,"actual","total-revenue-and-grants","grants",,,,,,
"SD",2005,"actual","total-expenditure","recurrent-expenditure","subsidies","other-subsidies",,,,
"SD",2005,"actual","total-revenue-and-grants","revenue","nontax-revenue","administrative-fees",,,,
"SD",2005,"actual","total-expenditure","recurrent-expenditure","wages-and-salaries",,,,,
"SD",2005,"actual","total-expenditure","recurrent-expenditure","transfer-payments","south",,,,
"SD",2005,"actual","total-expenditure","recurrent-expenditure","interest-payments","domestic",,,,
"SD",2005,"actual","total-expenditure","recurrent-expenditure","transfer-payments","states","capital",,,
"SD",2005,"actual","total-expenditure","recurrent-expenditure","subsidies","fuel-subsidies",,,,
"SD",2005,"actual","total-revenue-and-grants","revenue","nontax-revenue","transit-fees",,,,
"SD",2005,"actual","financing","net-domestic-finance","nonbank-financing",,,,,
"SD",2005,"actual","financing","net-domestic-finance","bank-financing","central-bank-of-sudan-cbos",,,,
"SD",2005,"actual","financing","net-external-finance",,,,,,
"SD",2005,"actual","total-expenditure","recurrent-expenditure","transfer-payments","other-transfers",,,,
"SD",2005,"actual","total-revenue-and-grants","revenue","tax-revenue","income-profits-property-and-other-taxes",,,,
"SD",2005,"actual","total-expenditure",,,,,,,
"SD",2005,"actual","total-revenue-and-grants","revenue","tax-revenue","property",,,,
"SD",2005,"actual","total-revenue-and-grants",,,,,,,
"SD",2005,"actual","total-expenditure","recurrent-expenditure","subsidies","wheat-subsidies",,,,
"SD",2005,"actual","total-revenue-and-grants","revenue","resource-revenue","transitional-financial-arrangement",,,,
"SD",2005,"actual","total-revenue-and-grants","revenue","nontax-revenue","fuel-stabilization-fees",,,,
"SD",2005,"actual","total-revenue-and-grants","revenue","resource-revenue","domestic-sales",,,,
"SD",2005,"actual","total-revenue-and-grants","revenue","tax-revenue","international-trade-taxes",,,,
"SD",2005,"actual","total-expenditure","recurrent-expenditure","other-recurrent",,,,,
"SD",2005,"actual","total-revenue-and-grants","revenue","resource-revenue",,,,,
"SD",2005,"actual","total-expenditure","recurrent-expenditure","subsidies",,,,,
"SD",2005,"actual","total-revenue-and-grants","revenue","tax-revenue","taxes-on-goods-and-services",,,,
"SD",2005,"actual","total-expenditure","recurrent-expenditure","goods-and-services",,,,,
"SD",2005,"actual","total-expenditure","recurrent-expenditure","transfer-payments","states",,,,
"SD",2005,"actual","financing","net-domestic-finance","accounts-payable",,,,,
"SD",2005,"actual","total-revenue-and-grants","revenue","nontax-revenue","property-income",,,,
"SD",2005,"actual","total-revenue-and-grants","revenue","resource-revenue","oil-exports-revenues",,,,
"SD",2005,"actual","total-revenue-and-grants","revenue",,,,,,
"SD",2005,"actual","total-expenditure","recurrent-expenditure","interest-payments",,,,,
"SD",2005,"actual","total-revenue-and-grants","revenue","resource-revenue","oil-sales",,,,
"SD",2005,"actual","financing","net-domestic-finance","change-in-net-domestic-arrears",,,,,
"SD",2005,"actual","total-revenue-and-grants","revenue","nontax-revenue",,,,,
"SD",2005,"actual","total-revenue-and-grants","revenue","resource-revenue","oil-transit-fees",,,,
"SD",2005,"actual","total-revenue-and-grants","revenue","tax-revenue","taxes-on-income-profits-and-capital-gains",,,,
"SD",2005,"actual","total-expenditure","capital-expenditure",,,,,,
"SD",2005,"actual","total-revenue-and-grants","revenue","tax-revenue",,,,,
"SD",2006,"actual","total-revenue-and-grants","revenue","tax-revenue","other-taxes",,,,
"SD",2006,"actual","total-revenue-and-grants","revenue","tax-revenue","international-trade-taxes",,,,
"SD",2006,"actual","financing",,,,,,,
"SD",2006,"actual","financing","net-external-finance","disbursements",,,,,
"SD",2006,"actual","financing","net-external-finance","principal-repayment",,,,,
"SD",2006,"actual","total-expenditure","recurrent-expenditure","transfer-payments","south",,,,
"SD",2006,"actual","financing","net-external-finance",,,,,,
"SD",2006,"actual","financing","net-domestic-finance","bank-financing","central-bank-of-sudan-cbos",,,,
"SD",2006,"actual","total-expenditure","recurrent-expenditure","transfer-payments",,,,,
"SD",2006,"actual","total-revenue-and-grants","revenue","tax-revenue","income-profits-property-and-other-taxes",,,,
"SD",2006,"actual","financing","net-domestic-finance","bank-financing",,,,,
"SD",2006,"actual","total-expenditure","recurrent-expenditure","subsidies","other-subsidies",,,,
"SD",2006,"actual","total-revenue-and-grants","revenue","tax-revenue","taxes-on-goods-and-services",,,,
"SD",2006,"actual","financing","net-domestic-finance",,,,,,
"SD",2006,"actual","total-expenditure","recurrent-expenditure","transfer-payments","states",,,,
"SD",2006,"actual","total-revenue-and-grants","revenue","tax-revenue","property",,,,
"SD",2006,"actual","total-expenditure","recurrent-expenditure","transfer-payments","states","capital",,,
"SD",2006,"actual","total-revenue-and-grants",,,,,,,
"SD",2006,"actual","total-revenue-and-grants","revenue","nontax-revenue","property-income",,,,
"SD",2006,"actual","total-expenditure","recurrent-expenditure","transfer-payments","states","current",,,
"SD",2006,"actual","total-revenue-and-grants","revenue","nontax-revenue","other-nontax",,,,
"SD",2006,"actual","total-revenue-and-grants","revenue","nontax-revenue","fuel-stabilization-fees",,,,
"SD",2006,"actual","financing","net-domestic-finance","accounts-payable",,,,,
"SD",2006,"actual","total-expenditure","recurrent-expenditure","other-recurrent",,,,,
"SD",2006,"actual","total-revenue-and-grants","revenue","resource-revenue",,,,,
"SD",2006,"actual","total-revenue-and-grants","revenue","resource-revenue","oil-transit-fees",,,,
"SD",2006,"actual","total-expenditure","recurrent-expenditure","transfer-payments","other-transfers",,,,
"SD",2006,"actual","total-revenue-and-grants","revenue","nontax-revenue","administrative-fees",,,,
"SD",2006,"actual","total-revenue-and-grants","revenue","resource-revenue","transitional-financial-arrangement",,,,
"SD",2006,"actual","financing","net-domestic-finance","bank-financing","commercial-banks",,,,
"SD",2006,"actual","total-revenue-and-grants","grants",,,,,,
"SD",2006,"actual","total-revenue-and-grants","revenue","resource-revenue","oil-exports-revenues",,,,
"SD",2006,"actual","financing","net-domestic-finance","change-in-net-domestic-arrears",,,,,
"SD",2006,"actual","total-expenditure","capital-expenditure",,,,,,
"SD",2006,"actual","total-revenue-and-grants","revenue","resource-revenue","domestic-sales",,,,
"SD",2006,"actual","financing","net-domestic-finance","nonbank-financing",,,,,
"SD",2006,"actual","total-expenditure","recurrent-expenditure",,,,,,
"SD",2006,"actual","total-revenue-and-grants","revenue","nontax-revenue","transit-fees",,,,
"SD",2006,"actual","total-expenditure","recurrent-expenditure","wages-and-salaries",,,,,
"SD",2006,"actual","total-expenditure","recurrent-expenditure","goods-and-services",,,,,
"SD",2006,"actual","total-revenue-and-grants","revenue",,,,,,
"SD",2006,"actual","total-revenue-and-grants","revenue","nontax-revenue",,,,,
"SD",2006,"actual","total-revenue-and-grants","revenue","tax-revenue",,,,,
"SD",2006,"actual","total-revenue-and-grants","revenue","resource-revenue","oil-sales",,,,
"SD",2006,"actual","total-expenditure","recurrent-expenditure","interest-payments","domestic",,,,
"SD",2006,"actual","total-expenditure",,,,,,,
"SD",2006,"actual","total-expenditure","recurrent-expenditure","subsidies",,,,,
"SD",2006,"actual","total-expenditure","recurrent-expenditure","subsidies","fuel-subsidies",,,,
"SD",2006,"actual","total-expenditure","recurrent-expenditure","interest-payments","external",,,,
"SD",2006,"actual","total-revenue-and-grants","revenue","tax-revenue","taxes-on-income-profits-and-capital-gains",,,,
"SD",2006,"actual","total-expenditure","recurrent-expenditure","interest-payments",,,,,
"SD",2006,"actual","total-expenditure","recurrent-expenditure","subsidies","wheat-subsidies",,,,
"SD",2007,"actual","total-expenditure","recurrent-expenditure","transfer-payments","states","current",,,
"SD",2007,"actual","total-revenue-and-grants","revenue","resource-revenue","domestic-sales",,,,
"SD",2007,"actual","total-expenditure","recurrent-expenditure","transfer-payments","states","capital",,,
"SD",2007,"actual","total-revenue-and-grants","revenue","tax-revenue",,,,,
"SD",2007,"actual","financing","net-domestic-finance","bank-financing",,,,,
"SD",2007,"actual","total-revenue-and-grants","revenue","tax-revenue","international-trade-taxes",,,,
"SD",2007,"actual","total-expenditure","recurrent-expenditure","other-recurrent",,,,,
"SD",2007,"actual","total-expenditure","recurrent-expenditure","transfer-payments","other-transfers",,,,
"SD",2007,"actual","total-revenue-and-grants","revenue","tax-revenue","property",,,,
"SD",2007,"actual","total-revenue-and-grants",,,,,,,
"SD",2007,"actual","total-revenue-and-grants","revenue","resource-revenue","transitional-financial-arrangement",,,,
"SD",2007,"actual","financing","net-external-finance","principal-repayment",,,,,
"SD",2007,"actual","total-expenditure","recurrent-expenditure","transfer-payments",,,,,
"SD",2007,"actual","total-expenditure","capital-expenditure",,,,,,
"SD",2007,"actual","total-revenue-and-grants","revenue","resource-revenue","oil-exports-revenues",,,,
"SD",2007,"actual","total-revenue-and-grants","revenue",,,,,,
"SD",2007,"actual","total-revenue-and-grants","revenue","nontax-revenue",,,,,
"SD",2007,"actual","total-revenue-and-grants","revenue","resource-revenue","oil-transit-fees",,,,
"SD",2007,"actual","financing","net-domestic-finance","bank-financing","central-bank-of-sudan-cbos",,,,
"SD",2007,"actual","total-expenditure","recurrent-expenditure","transfer-payments","states",,,,
"SD",2007,"actual","total-revenue-and-grants","revenue","tax-revenue","other-taxes",,,,
"SD",2007,"actual","financing","net-domestic-finance",,,,,,
"SD",2007,"actual","financing",,,,,,,
"SD",2007,"actual","financing","net-domestic-finance","accounts-payable",,,,,
"SD",2007,"actual","financing","net-external-finance","disbursements",,,,,
"SD",2007,"actual","total-expenditure","recurrent-expenditure",,,,,,
"SD",2007,"actual","total-revenue-and-grants","revenue","tax-revenue","taxes-on-income-profits-and-capital-gains",,,,
"SD",2007,"actual","total-revenue-and-grants","revenue","tax-revenue","taxes-on-goods-and-services",,,,
"SD",2007,"actual","financing","net-external-finance",,,,,,
"SD",2007,"actual","total-expenditure",,,,,,,
"SD",2007,"actual","total-revenue-and-grants","revenue","resource-revenue",,,,,
"SD",2007,"actual","total-revenue-and-grants","revenue","nontax-revenue","administrative-fees",,,,
"SD",2007,"actual","total-revenue-and-grants","revenue","resource-revenue","oil-sales",,,,
"SD",2007,"actual","financing","net-domestic-finance","change-in-net-domestic-arrears",,,,,
"SD",2007,"actual","financing","net-domestic-finance","bank-financing","commercial-banks",,,,
"SD",2007,"actual","total-expenditure","recurrent-expenditure","transfer-payments","south",,,,
"SD",2007,"actual","financing","net-domestic-finance","nonbank-financing",,,,,
"SD",2007,"actual","total-expenditure","recurrent-expenditure","interest-payments","external",,,,
"SD",2007,"actual","total-revenue-and-grants","grants",,,,,,
"SD",2007,"actual","total-revenue-and-grants","revenue","nontax-revenue","fuel-stabilization-fees",,,,
"SD",2007,"actual","total-expenditure","recurrent-expenditure","goods-and-services",,,,,
"SD",2007,"actual","total-expenditure","recurrent-expenditure","subsidies","other-subsidies",,,,
"SD",2007,"actual","total-expenditure","recurrent-expenditure","subsidies","wheat-subsidies",,,,
"SD",2007,"actual","total-revenue-and-grants","revenue","tax-revenue","income-profits-property-and-other-taxes",,,,
"SD",2007,"actual","total-expenditure","recurrent-expenditure","wages-and-salaries",,,,,
"SD",2007,"actual","total-revenue-and-grants","revenue","nontax-revenue","other-nontax",,,,
"SD",2007,"actual","total-revenue-and-grants","revenue","nontax-revenue","transit-fees",,,,
"SD",2007,"actual","total-expenditure","recurrent-expenditure","interest-payments","domestic",,,,
"SD",2007,"actual","total-expenditure","recurrent-expenditure","subsidies",,,,,
"SD",2007,"actual","total-expenditure","recurrent-expenditure","subsidies","fuel-subsidies",,,,
"SD",2007,"actual","total-revenue-and-grants","revenue","nontax-revenue","property-income",,,,
"SD",2007,"actual","total-expenditure","recurrent-expenditure","interest-payments",,,,,
"SD",2008,"actual","financing",,,,,,,
"SD",2008,"actual","total-revenue-and-grants","revenue","nontax-revenue","administrative-fees",,,,
"SD",2008,"actual","total-expenditure","recurrent-expenditure","transfer-payments","states","current",,,
"SD",2008,"actual","total-expenditure","recurrent-expenditure","interest-payments","external",,,,
"SD",2008,"actual","financing","net-external-finance","disbursements",,,,,
"SD",2008,"actual","total-expenditure","recurrent-expenditure","transfer-payments","other-transfers",,,,
"SD",2008,"actual","financing","net-external-finance",,,,,,
"SD",2008,"actual","total-revenue-and-grants","revenue","nontax-revenue","transit-fees",,,,
"SD",2008,"actual","total-expenditure","recurrent-expenditure","transfer-payments","states","capital",,,
"SD",2008,"actual","total-revenue-and-grants",,,,,,,
"SD",2008,"actual","total-revenue-and-grants","revenue",,,,,,
"SD",2008,"actual","total-revenue-and-grants","revenue","resource-revenue","transitional-financial-arrangement",,,,
"SD",2008,"actual","total-revenue-and-grants","revenue","tax-revenue","other-taxes",,,,
"SD",2008,"actual","total-revenue-and-grants","revenue","tax-revenue","taxes-on-income-profits-and-capital-gains",,,,
"SD",2008,"actual","total-expenditure","recurrent-expenditure","other-recurrent",,,,,
"SD",2008,"actual","financing","net-domestic-finance","accounts-payable",,,,,
"SD",2008,"actual","total-revenue-and-grants","revenue","tax-revenue",,,,,
"SD",2008,"actual","total-revenue-and-grants","revenue","resource-revenue","oil-transit-fees",,,,
"SD",2008,"actual","total-expenditure","recurrent-expenditure","subsidies",,,,,
"SD",2008,"actual","financing","net-domestic-finance","bank-financing","commercial-banks",,,,
"SD",2008,"actual","financing","net-domestic-finance",,,,,,
"SD",2008,"actual","financing","net-domestic-finance","change-in-net-domestic-arrears",,,,,
"SD",2008,"actual","total-expenditure","recurrent-expenditure","interest-payments","domestic",,,,
"SD",2008,"actual","financing","net-external-finance","principal-repayment",,,,,
"SD",2008,"actual","total-expenditure","capital-expenditure",,,,,,
"SD",2008,"actual","total-revenue-and-grants","revenue","nontax-revenue","other-nontax",,,,
